,method,test
12,"    synchronized void process(Map<String, String> globalConstants) {
        for (Iterator<Form> i = forms.values().iterator(); i.hasNext(); ) {
            Form f = i.next();
            f.process(globalConstants, constants, forms);
        }

        processed = true;
    }","  public void test12()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      form0.setName(""sUb"");
      form0.inherit = ""sUb"";
      formSet0.addForm(form0);
      HashMap<String, String> hashMap0 = new HashMap<String, String>();
      // Undeclared exception!
      try { 
        formSet0.process(hashMap0);
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
13,"    synchronized void process(Map<String, String> globalConstants) {
        for (Iterator<Form> i = forms.values().iterator(); i.hasNext(); ) {
            Form f = i.next();
            f.process(globalConstants, constants, forms);
        }

        processed = true;
    }","  public void test13()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      form0.lFields = null;
      formSet0.addForm(form0);
      HashMap<String, String> hashMap0 = new HashMap<String, String>();
      // Undeclared exception!
      try { 
        formSet0.process(hashMap0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
14,"    protected void merge(FormSet depends) {
        if (depends != null) {
            Map<String, Form> pForms = getForms();
            Map<String, Form> dForms = depends.getForms();
            for (Iterator<Entry<String, Form>> it = dForms.entrySet().iterator(); it.hasNext(); ) {
                Entry<String, Form> entry = it.next();
                String key = entry.getKey();
                Form pForm = pForms.get(key);
                if (pForm != null) {//merge, but principal 'rules', don't overwrite
                    // anything
                    pForm.merge(entry.getValue());
                }
                else {//just add
                    addForm(entry.getValue());
                }
            }
        }
        merged = true;
    }","  public void test14()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      formSet0.addForm(form0);
      Field field0 = new Field();
      form0.addField(field0);
      // Undeclared exception!
      try { 
        formSet0.merge(formSet0);
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.ArrayList$Itr"", e);
      }
  }"
15,"    protected void merge(FormSet depends) {
        if (depends != null) {
            Map<String, Form> pForms = getForms();
            Map<String, Form> dForms = depends.getForms();
            for (Iterator<Entry<String, Form>> it = dForms.entrySet().iterator(); it.hasNext(); ) {
                Entry<String, Form> entry = it.next();
                String key = entry.getKey();
                Form pForm = pForms.get(key);
                if (pForm != null) {//merge, but principal 'rules', don't overwrite
                    // anything
                    pForm.merge(entry.getValue());
                }
                else {//just add
                    addForm(entry.getValue());
                }
            }
        }
        merged = true;
    }","  public void test15()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      List<Field> list0 = form0.getFields();
      form0.lFields = list0;
      formSet0.addForm(form0);
      // Undeclared exception!
      try { 
        formSet0.merge(formSet0);
        fail(""Expecting exception: UnsupportedOperationException"");
      } catch(UnsupportedOperationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.Collections$UnmodifiableList"", e);
      }
  }"
16,"    protected void merge(FormSet depends) {
        if (depends != null) {
            Map<String, Form> pForms = getForms();
            Map<String, Form> dForms = depends.getForms();
            for (Iterator<Entry<String, Form>> it = dForms.entrySet().iterator(); it.hasNext(); ) {
                Entry<String, Form> entry = it.next();
                String key = entry.getKey();
                Form pForm = pForms.get(key);
                if (pForm != null) {//merge, but principal 'rules', don't overwrite
                    // anything
                    pForm.merge(entry.getValue());
                }
                else {//just add
                    addForm(entry.getValue());
                }
            }
        }
        merged = true;
    }","  public void test16()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      formSet0.addForm(form0);
      form0.lFields = null;
      // Undeclared exception!
      try { 
        formSet0.merge(formSet0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.Collections$UnmodifiableCollection"", e);
      }
  }"
17,"    public void addForm(Form f) {

        String formName = f.getName();
        if (forms.containsKey(formName)) {
            getLog().error(""Form '"" + formName + ""' already exists in FormSet[""
                      + this.displayKey() + ""] - ignoring."");

        } else {
            forms.put(f.getName(), f);
        }

    }","  public void test17()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      // Undeclared exception!
      try { 
        formSet0.addForm((Form) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.validator.FormSet"", e);
      }
  }"
18,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test18()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""se{'|T`Ia_^G"");
      formSet0.setCountry(""se{'|T`Ia_^G"");
      String string0 = formSet0.displayKey();
}"
19,"    public boolean isProcessed() {
        return processed;
    }","  public void test19()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""se{'|T`Ia_^G"");
      formSet0.setCountry(""se{'|T`Ia_^G"");
      String string0 = formSet0.displayKey();
}"
20,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test20()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setCountry(""Arg: name="");
      String string0 = formSet0.displayKey();
}"
21,"    public boolean isProcessed() {
        return processed;
    }","  public void test21()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setCountry(""Arg: name="");
      String string0 = formSet0.displayKey();
}"
22,"    public boolean isProcessed() {
        return processed;
    }","  public void test22()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.getCountry();
}"
23,"    public boolean isProcessed() {
        return processed;
    }","  public void test23()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.getVariant();
}"
24,"    public boolean isProcessed() {
        return processed;
    }","  public void test24()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.getLanguage();
}"
25,"    public boolean isProcessed() {
        return processed;
    }","  public void test25()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      formSet0.addForm(form0);
      String string0 = formSet0.toString();
}"
26,"    public String toString() {
        StringBuilder results = new StringBuilder();

        results.append(""FormSet: language="");
        results.append(language);
        results.append(""  country="");
        results.append(country);
        results.append(""  variant="");
        results.append(variant);
        results.append(""\n"");

        for (Iterator<?> i = getForms().values().iterator(); i.hasNext(); ) {
            results.append(""   "");
            results.append(i.next());
            results.append(""\n"");
        }

        return results.toString();
    }","  public void test26()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      Form form0 = new Form();
      formSet0.addForm(form0);
      String string0 = formSet0.toString();
}"
27,"    public boolean isProcessed() {
        return processed;
    }","  public void test27()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""Tg5TaeY0"");
      formSet0.setVariant(""Tg5TaeY0"");
      String string0 = formSet0.displayKey();
}"
28,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test28()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""Tg5TaeY0"");
      formSet0.setVariant(""Tg5TaeY0"");
      String string0 = formSet0.displayKey();
}"
29,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test29()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setVariant(""Tg5TaeY0"");
      String string0 = formSet0.displayKey();
}"
30,"    public boolean isProcessed() {
        return processed;
    }","  public void test30()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setVariant(""Tg5TaeY0"");
      String string0 = formSet0.displayKey();
}"
31,"    public boolean isProcessed() {
        return processed;
    }","  public void test31()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      Form form0 = new Form();
      formSet0.addForm(form0);
      formSet0.setCountry("" u: "");
      formSet0.addForm(form0);
}"
32,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test32()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setCountry("""");
      String string0 = formSet0.displayKey();
}"
33,"    public boolean isProcessed() {
        return processed;
    }","  public void test33()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setCountry("""");
      String string0 = formSet0.displayKey();
}"
34,"    public boolean isProcessed() {
        return processed;
    }","  public void test34()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("""");
      String string0 = formSet0.displayKey();
}"
35,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test35()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("""");
      String string0 = formSet0.displayKey();
}"
36,"    public boolean isProcessed() {
        return processed;
    }","  public void test36()  throws Throwable  {
      FormSet formSet0 = new FormSet();
}"
37,"    public boolean isProcessed() {
        return processed;
    }","  public void test37()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      HashMap<String, String> hashMap0 = new HashMap<String, String>();
      formSet0.process(hashMap0);
      boolean boolean0 = formSet0.isProcessed();
}"
38,"    public boolean isProcessed() {
        return processed;
    }","  public void test38()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      FormSet formSet1 = new FormSet();
      Form form0 = new Form();
      formSet0.addForm(form0);
      formSet1.merge(formSet0);
}"
39,"    protected boolean isMerged() {
        return merged;
    }","  public void test39()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.merge((FormSet) null);
      boolean boolean0 = formSet0.isMerged();
}"
40,"    public boolean isProcessed() {
        return processed;
    }","  public void test40()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.merge((FormSet) null);
      boolean boolean0 = formSet0.isMerged();
}"
41,"    public boolean isProcessed() {
        return processed;
    }","  public void test41()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      int int0 = formSet0.getType();
}"
42,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test42()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      int int0 = formSet0.getType();
}"
43,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test43()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      formSet0.setCountry("" u: "");
      int int0 = formSet0.getType();
}"
44,"    public boolean isProcessed() {
        return processed;
    }","  public void test44()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      formSet0.setCountry("" u: "");
      int int0 = formSet0.getType();
}"
45,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test45()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""Vc\""E[q(2OQCxwQU&'nxV"");
      formSet0.setVariant(""Vc\""E[q(2OQCxwQU&'nxV"");
      formSet0.setCountry("""");
      int int0 = formSet0.getType();
}"
46,"    public boolean isProcessed() {
        return processed;
    }","  public void test46()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage(""Vc\""E[q(2OQCxwQU&'nxV"");
      formSet0.setVariant(""Vc\""E[q(2OQCxwQU&'nxV"");
      formSet0.setCountry("""");
      int int0 = formSet0.getType();
}"
47,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test47()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setVariant("" u: "");
      // Undeclared exception!
      try { 
        formSet0.getType();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // When variant is specified, country and language must be specified.
         //
         verifyException(""org.apache.commons.validator.FormSet"", e);
      }
  }"
48,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test48()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setCountry("" u: "");
      // Undeclared exception!
      try { 
        formSet0.getType();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // When country is specified, language must be specified.
         //
         verifyException(""org.apache.commons.validator.FormSet"", e);
      }
  }"
49,"    public boolean isProcessed() {
        return processed;
    }","  public void test49()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      boolean boolean0 = formSet0.isProcessed();
}"
50,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test50()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setLanguage("" u: "");
      formSet0.setVariant("" u: "");
      // Undeclared exception!
      try { 
        formSet0.getType();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // When variant is specified, country and language must be specified.
         //
         verifyException(""org.apache.commons.validator.FormSet"", e);
      }
  }"
51,"    public boolean isProcessed() {
        return processed;
    }","  public void test51()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.isMerged();
}"
52,"    public boolean isProcessed() {
        return processed;
    }","  public void test52()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.getForm("" u: "");
}"
53,"    protected int getType() {
        if (getVariant() != null) {
            if (getLanguage() == null || getCountry() == null) {
                throw new NullPointerException(
                    ""When variant is specified, country and language must be specified."");
            }
            return VARIANT_FORMSET;
        }
        else if (getCountry() != null) {
            if (getLanguage() == null) {
                throw new NullPointerException(
                    ""When country is specified, language must be specified."");
            }
            return COUNTRY_FORMSET;
        }
        else if (getLanguage() != null) {
            return LANGUAGE_FORMSET;
        }
        else {
            return GLOBAL_FORMSET;
        }
    }","  public void test53()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      int int0 = formSet0.getType();
}"
54,"    public boolean isProcessed() {
        return processed;
    }","  public void test54()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      int int0 = formSet0.getType();
}"
55,"    public boolean isProcessed() {
        return processed;
    }","  public void test55()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.getForms();
}"
56,"    public String displayKey() {
        StringBuilder results = new StringBuilder();
        if (language != null && language.length() > 0) {
            results.append(""language="");
            results.append(language);
        }
        if (country != null && country.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""country="");
            results.append(country);
        }
        if (variant != null && variant.length() > 0) {
            if (results.length() > 0) {
               results.append("", "");
            }
            results.append(""variant="");
            results.append(variant );
        }
        if (results.length() == 0) {
           results.append(""default"");
        }

        return results.toString();
    }","  public void test56()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setVariant("""");
      String string0 = formSet0.displayKey();
}"
57,"    public boolean isProcessed() {
        return processed;
    }","  public void test57()  throws Throwable  {
      FormSet formSet0 = new FormSet();
      formSet0.setVariant("""");
      String string0 = formSet0.displayKey();
}"
58,"    public static boolean maxValue(int value, int max) {
        return (value <= max);
    }","  public void test0()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxValue((-4220.9434F), (-4220.9434F));
}"
59,"    public static boolean maxValue(int value, int max) {
        return (value <= max);
    }","  public void test1()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxValue(1.0, 567.50265444);
}"
60,"    public static boolean maxValue(int value, int max) {
        return (value <= max);
    }","  public void test2()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxValue((-1627L), (long) (byte) (-70));
}"
61,"    public static boolean maxValue(int value, int max) {
        return (value <= max);
    }","  public void test3()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxValue((-1653), 0);
}"
62,"    public static boolean minValue(int value, int min) {
        return (value >= min);
    }","  public void test4()  throws Throwable  {
      boolean boolean0 = GenericValidator.minValue(2660.15F, 0.0F);
}"
63,"    public static boolean minValue(int value, int min) {
        return (value >= min);
    }","  public void test5()  throws Throwable  {
      boolean boolean0 = GenericValidator.minValue((double) 0, (double) (-62));
}"
64,"    public static boolean minValue(int value, int min) {
        return (value >= min);
    }","  public void test6()  throws Throwable  {
      boolean boolean0 = GenericValidator.minValue(0L, (-560L));
}"
65,"    public static boolean minValue(int value, int min) {
        return (value >= min);
    }","  public void test7()  throws Throwable  {
      boolean boolean0 = GenericValidator.minValue(13, (-1986));
}"
66,"    public static boolean minLength(String value, int min) {
        return (value.length() >= min);
    }","  public void test8()  throws Throwable  {
      boolean boolean0 = GenericValidator.minLength("""", 0, 13);
}"
67,"    public static boolean minLength(String value, int min) {
        return (value.length() >= min);
    }","  public void test9()  throws Throwable  {
      boolean boolean0 = GenericValidator.minLength("""", 0);
}"
68,"    public static boolean maxLength(String value, int max) {
        return (value.length() <= max);
    }","  public void test10()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxLength("""", 0, 0);
}"
69,"    public static boolean maxLength(String value, int max) {
        return (value.length() <= max);
    }","  public void test11()  throws Throwable  {
      boolean boolean0 = GenericValidator.maxLength("""", 0);
}"
70,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test12()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((-1673.37518), (double) (-4228.0F), (double) (-572));
}"
71,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test13()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange(64L, 64L, 2629L);
}"
72,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test14()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((short) (-1738), (short) (-1738), (short)807);
}"
73,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test15()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((short)848, (short) (-1676), (short) (-3153));
}"
74,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test16()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((-1.0F), (-1.0F), 0.0F);
}"
75,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test17()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((-1072), (-1072), 0);
}"
76,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test18()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange(1234, 144, 1234);
}"
77,"    public static boolean isInRange(byte value, byte min, byte max) {
        return ((value >= min) && (value <= max));
    }","  public void test19()  throws Throwable  {
      boolean boolean0 = GenericValidator.isInRange((byte)63, (byte)0, (byte)90);
}"
78,"    public static boolean matchRegexp(String value, String regexp) {
        if (regexp == null || regexp.length() <= 0) {
            return false;
        }

        return Pattern.matches(regexp, value);
    }","  public void test20()  throws Throwable  {
      boolean boolean0 = GenericValidator.matchRegexp(""_W81BCZJ"", ""_W81BCZJ"");
}"
79,"    public static boolean isDate(String value, Locale locale) {
        return DateValidator.getInstance().isValid(value, locale);
    }","  public void test21()  throws Throwable  {
      boolean boolean0 = GenericValidator.isDate(""|"", ""|"", true);
}"
80,"    public static boolean isDate(String value, Locale locale) {
        return DateValidator.getInstance().isValid(value, locale);
    }","  public void test22()  throws Throwable  {
      boolean boolean0 = GenericValidator.isDate("""", """", false);
}"
81,"    public static boolean minLength(String value, int min) {
        return (value.length() >= min);
    }","  public void test23()  throws Throwable  {
      // Undeclared exception!
      try { 
        GenericValidator.minLength((String) null, (-105), (-779));
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.validator.GenericValidator"", e);
      }
  }"
