,method,test
10,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test10()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      SQLNonTransientException sQLNonTransientException0 = new SQLNonTransientException("""", "".v<xuN:dz"", (Throwable) null);
      // Undeclared exception!
      try { 
        VfsLog.info((Log) log4JLogger0, (Log) log4JLogger0, """", (Throwable) sQLNonTransientException0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
11,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test11()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      // Undeclared exception!
      try { 
        VfsLog.info((Log) log4JLogger0, (Log) log4JLogger0, """");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
12,"    public static void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.fatal(message, t);
        } else if (commonsLog != null) {
            commonsLog.fatal(message, t);
        }
    }","  public void test12()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      // Undeclared exception!
      try { 
        VfsLog.fatal((Log) null, (Log) log4JLogger0, ""oLzwbI;71)ch"", (Throwable) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
13,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test13()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      NoOpLog noOpLog0 = new NoOpLog("""");
      SQLTransactionRollbackException sQLTransactionRollbackException0 = new SQLTransactionRollbackException("":an attempt to override final parameter: "", """");
      // Undeclared exception!
      try { 
        VfsLog.error((Log) simpleLog0, (Log) noOpLog0, (String) null, (Throwable) sQLTransactionRollbackException0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.logging.impl.SimpleLog"", e);
      }
  }"
14,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test14()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      SQLNonTransientException sQLNonTransientException0 = new SQLNonTransientException((String) null);
      // Undeclared exception!
      try { 
        VfsLog.error((Log) log4JLogger0, (Log) log4JLogger0, (String) null, (Throwable) sQLNonTransientException0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
15,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test15()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      // Undeclared exception!
      try { 
        VfsLog.error((Log) null, (Log) simpleLog0, ""REQUIRE"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.logging.impl.SimpleLog"", e);
      }
  }"
16,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test16()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      // Undeclared exception!
      try { 
        VfsLog.error((Log) log4JLogger0, (Log) log4JLogger0, ""org.apache.commons.vfs2.VfsLog"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
17,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test17()  throws Throwable  {
      SQLFeatureNotSupportedException sQLFeatureNotSupportedException0 = new SQLFeatureNotSupportedException(""Hm4Q^n=S\""`4"");
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      simpleLog0.setLevel((-514));
      // Undeclared exception!
      try { 
        VfsLog.debug((Log) null, (Log) simpleLog0, ""Hm4Q^n=S\""`4"", (Throwable) sQLFeatureNotSupportedException0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.logging.impl.SimpleLog"", e);
      }
  }"
18,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test18()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      SQLException sQLException0 = new SQLException("""", """");
      // Undeclared exception!
      try { 
        VfsLog.debug((Log) log4JLogger0, (Log) log4JLogger0, """", (Throwable) sQLException0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
19,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test19()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      simpleLog0.setLevel(0);
      // Undeclared exception!
      try { 
        VfsLog.debug((Log) null, (Log) simpleLog0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.logging.impl.SimpleLog"", e);
      }
  }"
20,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test20()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      // Undeclared exception!
      try { 
        VfsLog.debug((Log) log4JLogger0, (Log) log4JLogger0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
21,"    public static void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.fatal(message, t);
        } else if (commonsLog != null) {
            commonsLog.fatal(message, t);
        }
    }","  public void test21()  throws Throwable  {
      VfsLog.fatal((Log) null, (Log) null, ""sR+4bq/;T%0i54"");
  }"
22,"    public static void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.fatal(message, t);
        } else if (commonsLog != null) {
            commonsLog.fatal(message, t);
        }
    }","  public void test22()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger();
      // Undeclared exception!
      try { 
        VfsLog.fatal((Log) null, (Log) log4JLogger0, """");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.log4j.CategoryKey"", e);
      }
  }"
23,"    public static void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.fatal(message, t);
        } else if (commonsLog != null) {
            commonsLog.fatal(message, t);
        }
    }","  public void test23()  throws Throwable  {
      VfsLog.fatal((Log) null, (Log) null, """", (Throwable) null);
  }"
24,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test24()  throws Throwable  {
      VfsLog.error((Log) null, (Log) null, ""MLFDS^Qr1{"");
  }"
25,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test25()  throws Throwable  {
      SQLFeatureNotSupportedException sQLFeatureNotSupportedException0 = new SQLFeatureNotSupportedException((String) null);
      MockException mockException0 = new MockException((String) null, sQLFeatureNotSupportedException0);
      VfsLog.error((Log) null, (Log) null, ""REQUIRE"", (Throwable) mockException0);
  }"
26,"    public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }","  public void test26()  throws Throwable  {
      Jdk13LumberjackLogger jdk13LumberjackLogger0 = new Jdk13LumberjackLogger(""rg.apache.commonsNvfs2.VfsLog"");
      MockIOException mockIOException0 = new MockIOException((Throwable) null);
      VfsLog.error((Log) null, (Log) jdk13LumberjackLogger0, (String) null, (Throwable) mockIOException0);
  }"
27,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test27()  throws Throwable  {
      Log4JLogger log4JLogger0 = new Log4JLogger("">l|'+'`1*A58V?"");
      VfsLog.info((Log) null, (Log) log4JLogger0, "">l|'+'`1*A58V?"");
  }"
28,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test28()  throws Throwable  {
      VfsLog.info((Log) null, (Log) null, """");
  }"
29,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test29()  throws Throwable  {
      SQLTransactionRollbackException sQLTransactionRollbackException0 = new SQLTransactionRollbackException();
      NoOpLog noOpLog0 = new NoOpLog(""sR+4bq/;T%0i54"");
      VfsLog.info((Log) null, (Log) noOpLog0, ""sR+4bq/;T%0i54"", (Throwable) sQLTransactionRollbackException0);
}"
30,"    public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }","  public void test30()  throws Throwable  {
      VfsLog.info((Log) null, (Log) null, ""qIX7}"", (Throwable) null);
  }"
31,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test31()  throws Throwable  {
      SQLNonTransientConnectionException sQLNonTransientConnectionException0 = new SQLNonTransientConnectionException((String) null);
      VfsLog.debug((Log) null, (Log) null, ""MFR68XP"", (Throwable) sQLNonTransientConnectionException0);
}"
32,"    public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }","  public void test32()  throws Throwable  {
      VfsLog.debug((Log) null, (Log) null, """");
  }"
33,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test33()  throws Throwable  {
      VfsLog.warn((Log) null, (Log) null, ""org.eclipse.jetty.util.Uptime"");
  }"
34,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test34()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""MLFDS^Qr1{"");
      VfsLog.warn((Log) jdk14Logger0, (Log) null, (String) null);
  }"
35,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test35()  throws Throwable  {
      NoOpLog noOpLog0 = new NoOpLog(""9t5,L"");
      VfsLog.warn((Log) null, (Log) noOpLog0, ""9t5,L"");
}"
36,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test36()  throws Throwable  {
      VfsLog.warn((Log) null, (Log) null, ""qIX7}"", (Throwable) null);
  }"
37,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test37()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""SgO:LK{<%Gp6?@;"");
      MockException mockException0 = new MockException();
      VfsLog.warn((Log) jdk14Logger0, (Log) null, (String) null, (Throwable) mockException0);
  }"
38,"    public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }","  public void test38()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""SgO:LK{<%Gp6?@;"");
      MockException mockException0 = new MockException();
      VfsLog.warn((Log) null, (Log) jdk14Logger0, ""SgO:LK{<%Gp6?@;"", (Throwable) mockException0);
  }"
39,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final FileSystemOptions other = (FileSystemOptions) obj;
        return compareTo(other) == 0;
    }","  public void test0()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      FileSystemOptions fileSystemOptions1 = new FileSystemOptions();
}"
40,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final FileSystemOptions other = (FileSystemOptions) obj;
        return compareTo(other) == 0;
    }","  public void test1()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      FileSystemOptions fileSystemOptions1 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions1.setOption(class0, ""com.google.common.collect.FluentIterable$FromIterableFunction"", (Object) null);
      boolean boolean0 = fileSystemOptions0.equals(fileSystemOptions1);
}"
41,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final FileSystemOptions other = (FileSystemOptions) obj;
        return compareTo(other) == 0;
    }","  public void test2()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      FileSystemOptions fileSystemOptions1 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions1.setOption(class0, ""com.google.common.collect.FluentIterable$FromIterableFunction"", (Object) null);
      boolean boolean0 = fileSystemOptions0.equals(fileSystemOptions1);
}"
42,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final FileSystemOptions other = (FileSystemOptions) obj;
        return compareTo(other) == 0;
    }","  public void test3()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      boolean boolean0 = fileSystemOptions0.equals(fileSystemOptions0);
}"
43,"    <T> T getOption(final Class<? extends FileSystem> fileSystemClass, final String name) {
        final FileSystemOptionKey key = new FileSystemOptionKey(fileSystemClass, name);
        return (T) options.get(key);
    }","  public void test4()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      Integer integer0 = fileSystemOptions0.getOption((Class<? extends FileSystem>) class0, ""`Ol(j`,`v\""'l^bGT"");
}"
44,"    <T> T getOption(final Class<? extends FileSystem> fileSystemClass, final String name) {
        final FileSystemOptionKey key = new FileSystemOptionKey(fileSystemClass, name);
        return (T) options.get(key);
    }","  public void test5()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions0.setOption(class0, """", ""`Ol(j`,`v\""'l^bGT"");
      String string0 = fileSystemOptions0.getOption((Class<? extends FileSystem>) class0, """");
}"
45,"    void setOption(final Class<? extends FileSystem> fileSystemClass, final String name, final Object value) {
        options.put(new FileSystemOptionKey(fileSystemClass, name), value);
    }","  public void test6()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      // Undeclared exception!
      try { 
        fileSystemOptions0.setOption(class0, (String) null, fileSystemOptions0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.vfs2.FileSystemOptions$FileSystemOptionKey"", e);
      }
  }"
46,"    <T> T getOption(final Class<? extends FileSystem> fileSystemClass, final String name) {
        final FileSystemOptionKey key = new FileSystemOptionKey(fileSystemClass, name);
        return (T) options.get(key);
    }","  public void test7()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions0.setOption(class0, ""{e4t++&OunY/?m=`"", class0);
      // Undeclared exception!
      try { 
        fileSystemOptions0.getOption((Class<? extends FileSystem>) class0, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.vfs2.FileSystemOptions$FileSystemOptionKey"", e);
      }
  }"
47,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (obj == null) {
            return false;
        }
        if (getClass() != obj.getClass()) {
            return false;
        }
        final FileSystemOptions other = (FileSystemOptions) obj;
        return compareTo(other) == 0;
    }","  public void test8()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      FileSystemOptions fileSystemOptions1 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions0.setOption(class0, ""J9=D{"", fileSystemOptions0);
      fileSystemOptions1.setOption(class0, ""J9=D{"", (Object) null);
      // Undeclared exception!
      try { 
        fileSystemOptions0.equals(fileSystemOptions1);
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
48,"    public int compareTo(final FileSystemOptions other) {
        if (this == other) {
            // the same instance
            return 0;
        }

        final int propsSz = options == null ? 0 : options.size();
        final int propsFkSz = other.options == null ? 0 : other.options.size();
        if (propsSz < propsFkSz) {
            return -1;
        }
        if (propsSz > propsFkSz) {
            return 1;
        }
        if (propsSz == 0) {
            // props empty
            return 0;
        }

        // ensure proper sequence of options
        final SortedMap<FileSystemOptionKey, Object> myOptions = options instanceof SortedMap
                ? (SortedMap<FileSystemOptionKey, Object>) options
                : new TreeMap<>(options);
        final SortedMap<FileSystemOptionKey, Object> theirOptions = other.options instanceof SortedMap
                ? (SortedMap<FileSystemOptionKey, Object>) other.options
                : new TreeMap<>(other.options);
        final Iterator<FileSystemOptionKey> optKeysIter = myOptions.keySet().iterator();
        final Iterator<FileSystemOptionKey> otherKeysIter = theirOptions.keySet().iterator();
        while (optKeysIter.hasNext()) {
            final int comp = optKeysIter.next().compareTo(otherKeysIter.next());
            if (comp != 0) {
                return comp;
            }
        }

        final int hash = Arrays.deepHashCode(myOptions.values().toArray());
        final int hashFk = Arrays.deepHashCode(theirOptions.values().toArray());
        return Integer.compare(hash, hashFk);

        // TODO: compare Entry by Entry ??
    }","  public void test9()  throws Throwable  {
      FileSystemOptions fileSystemOptions0 = new FileSystemOptions();
      FileSystemOptions fileSystemOptions1 = new FileSystemOptions();
      Class<VirtualFileSystem> class0 = VirtualFileSystem.class;
      fileSystemOptions1.setOption(class0, ""org.apache.commons.vfs2.FileSystemOptions"", fileSystemOptions1);
      fileSystemOptions0.setOption(class0, ""org.apache.commons.vfs2.FileSystemOptions"", fileSystemOptions1);
      // Undeclared exception!
      try { 
        fileSystemOptions0.compareTo(fileSystemOptions1);
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
