,method,test
10,"    public static Map extractToMap(final Collection collection, final String keyPropertyName,
                                   final String valuePropertyName) {
        Map map = new HashMap(collection.size());

        try {
            for (Object obj : collection) {
                map.put(ReflectionUtil.getProperty(obj, keyPropertyName),
                        ReflectionUtil.getProperty(obj, valuePropertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return map;
    }","  public void test10()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      linkedList0.add((String) null);
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToMap(linkedList0, ""nullnullnull"", (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.utils.reflect.ReflectionUtil"", e);
      }
  }"
11,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test11()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      List<String> list0 = linkedList0.subList(0, 0);
      linkedList0.add(""f<\"":I3N@t'{c^"");
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList(list0, """");
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.SubList"", e);
      }
  }"
12,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test12()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      List<Object> list0 = linkedList0.subList(0, 0);
      linkedList0.add((Object) list0);
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList(linkedList0, ""s7uleJlM-8$]FeY"");
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.SubList"", e);
      }
  }"
13,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test13()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      LinkedList<Object> linkedList1 = new LinkedList<Object>();
      linkedList1.add((Object) linkedList0);
      linkedList0.add((Object) linkedList1);
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList(linkedList0, "", '"");
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
14,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test14()  throws Throwable  {
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList((Collection) null, (String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.web.CollectionExtractor"", e);
      }
  }"
15,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test15()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      linkedList0.add((Object) null);
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList(linkedList0, ""K$&72$zDIE4pI7zy"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.utils.reflect.ReflectionUtil"", e);
      }
  }"
16,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test16()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      List<String> list0 = linkedList0.subList(0, 0);
      linkedList0.add("""");
      // Undeclared exception!
      try { 
        CollectionExtractor.convertToString((Collection) list0, (String) null, ""rI"");
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.SubList"", e);
      }
  }"
17,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test17()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      LinkedList<Object> linkedList1 = new LinkedList<Object>();
      linkedList1.add((Object) linkedList0);
      linkedList0.add((Object) linkedList1);
      // Undeclared exception!
      try { 
        CollectionExtractor.convertToString((Collection) linkedList0, ""n"", "":\""Bl=_w_Cs#pf22"");
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
18,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test18()  throws Throwable  {
      // Undeclared exception!
      try { 
        CollectionExtractor.convertToString((Collection) null, (String) null, """");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.web.CollectionExtractor"", e);
      }
  }"
19,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test19()  throws Throwable  {
      LinkedList<Integer> linkedList0 = new LinkedList<Integer>();
      List<Integer> list0 = linkedList0.subList(0, 0);
      Integer integer0 = new Integer((-2286));
      linkedList0.add(integer0);
      // Undeclared exception!
      try { 
        CollectionExtractor.convertToString((Collection) list0, "".uC{u=nJ;EZ6\""^k"");
        fail(""Expecting exception: ConcurrentModificationException"");
      } catch(ConcurrentModificationException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.SubList"", e);
      }
  }"
20,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test20()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      Object object0 = new Object();
      linkedList0.add(object0);
      LinkedList<Object> linkedList1 = new LinkedList<Object>();
      linkedList1.add((Object) linkedList0);
      linkedList0.add((Object) linkedList1);
      // Undeclared exception!
      try { 
        CollectionExtractor.convertToString((Collection) linkedList0, """");
        fail(""Expecting exception: StackOverflowError"");
      } catch(StackOverflowError e) {
         //
         // no message in exception (getMessage() returned null)
         //
      }
  }"
21,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test21()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      linkedList0.add("""");
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToList(linkedList0, """");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // fieldName can't be blank
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
22,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test22()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      String string0 = CollectionExtractor.convertToString((Collection) linkedList0, ""V.K)Y*"", "":\""Bl=_w_Cs#pf22"");
}"
23,"    public static String extractToString(final Collection collection, final String propertyName,
                                         final String separator) {
        List list = extractToList(collection, propertyName);
        return StringUtils.join(list, separator);
    }","  public void test23()  throws Throwable  {
      LinkedList<Object> linkedList0 = new LinkedList<Object>();
      linkedList0.add((Object) linkedList0);
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToString(linkedList0, "":\""Bl=_w_Cs#pf22"", (String) null);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Could not find field [:\""Bl=_w_Cs#pf22] on target [[(this Collection)]]
         //
         verifyException(""org.springside.modules.utils.reflect.ReflectionUtil"", e);
      }
  }"
24,"    public static List extractToList(final Collection collection, final String propertyName) {
        List list = new ArrayList(collection.size());

        try {
            for (Object obj : collection) {
                list.add(ReflectionUtil.getProperty(obj, propertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return list;
    }","  public void test24()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      List<Object> list0 = CollectionExtractor.extractToList(linkedList0, ""-<Ks6gt*xI"");
}"
25,"    public static Map extractToMap(final Collection collection, final String keyPropertyName,
                                   final String valuePropertyName) {
        Map map = new HashMap(collection.size());

        try {
            for (Object obj : collection) {
                map.put(ReflectionUtil.getProperty(obj, keyPropertyName),
                        ReflectionUtil.getProperty(obj, valuePropertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return map;
    }","  public void test25()  throws Throwable  {
      LinkedList<String> linkedList0 = new LinkedList<String>();
      linkedList0.add(""^wbX>@8\""q"");
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToMap(linkedList0, """", ""B6QF}^JQqpul"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // fieldName can't be blank
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
26,"    public static Map extractToMap(final Collection collection, final String keyPropertyName,
                                   final String valuePropertyName) {
        Map map = new HashMap(collection.size());

        try {
            for (Object obj : collection) {
                map.put(ReflectionUtil.getProperty(obj, keyPropertyName),
                        ReflectionUtil.getProperty(obj, valuePropertyName));
            }
        } catch (Exception e) {
            throw ReflectionUtil.convertReflectionExceptionToUnchecked(e);
        }

        return map;
    }","  public void test26()  throws Throwable  {
      LinkedList<Integer> linkedList0 = new LinkedList<Integer>();
      Map<Object, Object> map0 = CollectionExtractor.extractToMap(linkedList0, ""{}"", ""org.springside.modules.web.CollectionExtractor"");
}"
27,,"  public void test27()  throws Throwable  {
      CollectionExtractor collectionExtractor0 = new CollectionExtractor();
  }"
28,"    public static String convertToString(final Collection collection, final String separator) {
        return StringUtils.join(collection, separator);
    }","  public void test28()  throws Throwable  {
      String string0 = CollectionExtractor.convertToString((Collection) null, """");
}"
29,"    public static String extractToString(final Collection collection, final String propertyName,
                                         final String separator) {
        List list = extractToList(collection, propertyName);
        return StringUtils.join(list, separator);
    }","  public void test29()  throws Throwable  {
      // Undeclared exception!
      try { 
        CollectionExtractor.extractToString((Collection) null, ""I2x,2HF-BPa&/"", ""I2x,2HF-BPa&/"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.web.CollectionExtractor"", e);
      }
  }"
30,"    public static Sampler sampler(double selectPercent) {
        return Sampler.create(selectPercent);
    }","  public void test0()  throws Throwable  {
      // Undeclared exception!
      try { 
        ConcurrentTools.sampler((-1.0));
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid selectPercent value: -1.0
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
31,"    public static RateLimiter rateLimiter(int permitsPerSecond) {
        return RateLimiter.create(permitsPerSecond);
    }","  public void test1()  throws Throwable  {
      // Undeclared exception!
      try { 
        ConcurrentTools.rateLimiter(0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // rate must be positive
         //
         verifyException(""com.google.common.base.Preconditions"", e);
      }
  }"
32,"    public static CyclicBarrier cyclicBarrier(int count) {
        return new CyclicBarrier(count);
    }","  public void test2()  throws Throwable  {
      // Undeclared exception!
      try { 
        ConcurrentTools.cyclicBarrier(0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.util.concurrent.CyclicBarrier"", e);
      }
  }"
33,"    public static CountDownLatch countDownLatch(int count) {
        return new CountDownLatch(count);
    }","  public void test3()  throws Throwable  {
      // Undeclared exception!
      try { 
        ConcurrentTools.countDownLatch((-3099));
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // count < 0
         //
         verifyException(""java.util.concurrent.CountDownLatch"", e);
      }
  }"
34,,"  public void test4()  throws Throwable  {
      ConcurrentTools concurrentTools0 = new ConcurrentTools();
  }"
35,"    public static CyclicBarrier cyclicBarrier(int count) {
        return new CyclicBarrier(count);
    }","  public void test5()  throws Throwable  {
      CyclicBarrier cyclicBarrier0 = ConcurrentTools.cyclicBarrier(17);
}"
36,"    public static Sampler sampler(double selectPercent) {
        return Sampler.create(selectPercent);
    }","  public void test6()  throws Throwable  {
      Sampler sampler0 = ConcurrentTools.sampler(17);
}"
37,"    public static CountDownLatch countDownLatch(int count) {
        return new CountDownLatch(count);
    }","  public void test7()  throws Throwable  {
      CountDownLatch countDownLatch0 = ConcurrentTools.countDownLatch(1006);
}"
38,"    public static LongAdder longAdder() {
        return new LongAdder();
    }","  public void test8()  throws Throwable  {
      LongAdder longAdder0 = ConcurrentTools.longAdder();
}"
39,"    public static RateLimiter rateLimiter(int permitsPerSecond) {
        return RateLimiter.create(permitsPerSecond);
    }","  public void test9()  throws Throwable  {
      RateLimiter rateLimiter0 = ConcurrentTools.rateLimiter(17);
}"
40,"    public static void sleep(long durationMillis) {
        try {
            Thread.sleep(durationMillis);
        } catch (InterruptedException e) {
            Thread.currentThread().interrupt();
        }
    }","  public void test0()  throws Throwable  {
      TimeUnit timeUnit0 = TimeUnit.MILLISECONDS;
      ThreadUtil.sleep(3210L, timeUnit0);
  }"
41,"    public static void sleep(long durationMillis) {
        try {
            Thread.sleep(durationMillis);
        } catch (InterruptedException e) {
            Thread.currentThread().interrupt();
        }
    }","  public void test1()  throws Throwable  {
      // Undeclared exception!
      try { 
        ThreadUtil.sleep(0L, (TimeUnit) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.utils.concurrent.ThreadUtil"", e);
      }
  }"
42,"    public static void sleep(long durationMillis) {
        try {
            Thread.sleep(durationMillis);
        } catch (InterruptedException e) {
            Thread.currentThread().interrupt();
        }
    }","  public void test2()  throws Throwable  {
      // Undeclared exception!
      try { 
        ThreadUtil.sleep((-626L));
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // timeout value is negative
         //
         verifyException(""java.lang.Thread"", e);
      }
  }"
43,"    public static String getCallerClass() {
        StackTraceElement[] stacktrace = Thread.currentThread().getStackTrace();
        if (stacktrace.length >= 4) {
            StackTraceElement element = stacktrace[3];
            return element.getClassName();
        } else {
            return StringUtils.EMPTY;
        }
    }","  public void test3()  throws Throwable  {
      String string0 = ThreadUtil.getCallerClass();
}"
44,"    public static void sleep(long durationMillis) {
        try {
            Thread.sleep(durationMillis);
        } catch (InterruptedException e) {
            Thread.currentThread().interrupt();
        }
    }","  public void test4()  throws Throwable  {
      ThreadUtil.sleep(0L);
  }"
45,"    public static void handleInterruptedException() {
        Thread.currentThread().interrupt();
    }","  public void test5()  throws Throwable  {
      ThreadUtil.handleInterruptedException();
  }"
46,,"  public void test6()  throws Throwable  {
      ThreadUtil threadUtil0 = new ThreadUtil();
  }"
47,"    public static void sleep(long durationMillis) {
        try {
            Thread.sleep(durationMillis);
        } catch (InterruptedException e) {
            Thread.currentThread().interrupt();
        }
    }","  public void test7()  throws Throwable  {
      TimeUnit timeUnit0 = TimeUnit.HOURS;
      // Undeclared exception!
      try { 
        ThreadUtil.sleep((-1L), timeUnit0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // timeout value is negative
         //
         verifyException(""java.lang.Thread"", e);
      }
  }"
48,"    public void threadDumpIfNeed() {
        threadDumpIfNeed(null);
    }","  public void test0()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper((-1335L), (-1057));
      threadDumpper0.threadDumpIfNeed((String) null);
  }"
49,"    public void threadDumpIfNeed() {
        threadDumpIfNeed(null);
    }","  public void test1()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper(29001L, 2);
      threadDumpper0.threadDumpIfNeed(""\t?tr$s"");
      threadDumpper0.threadDumpIfNeed(""\t?tr$s"");
  }"
50,"    public void threadDumpIfNeed() {
        threadDumpIfNeed(null);
    }","  public void test2()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper(29001L, 2);
      threadDumpper0.setEnable(false);
      threadDumpper0.threadDumpIfNeed(""\t?tr$s"");
  }"
51,"    public void setLeastInterval(int leastIntervalSeconds) {
        synchronized (this) {
            this.leastIntervalMills = TimeUnit.SECONDS.toMillis(leastIntervalSeconds);
        }
    }","  public void test3()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper();
      threadDumpper0.setLeastInterval(114);
  }"
52,"    public void setMaxStackLevel(int maxStackLevel) {
        this.maxStackLevel = maxStackLevel;
    }","  public void test4()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper(29001L, 2);
      threadDumpper0.setMaxStackLevel(2);
  }"
53,"    public void threadDumpIfNeed() {
        threadDumpIfNeed(null);
    }","  public void test5()  throws Throwable  {
      ThreadDumpper threadDumpper0 = new ThreadDumpper();
      threadDumpper0.threadDumpIfNeed();
      threadDumpper0.threadDumpIfNeed("""");
  }"
54,"    public static <T> T get(String key) {
        return (T) (contextMap.get().get(key));
    }","  public void test0()  throws Throwable  {
      Object object0 = ThreadLocalContext.get(""pS9M!}9meRP]"");
}"
55,"    public static void reset() {
        contextMap.get().clear();
    }","  public void test1()  throws Throwable  {
      ThreadLocalContext.reset();
  }"
56,"    public static <T> T get(String key) {
        return (T) (contextMap.get().get(key));
    }","  public void test2()  throws Throwable  {
      Integer integer0 = ThreadLocalContext.get("""");
}"
57,"    public static void put(String key, Object value) {
        contextMap.get().put(key, value);
    }","  public void test3()  throws Throwable  {
      ThreadLocalContext threadLocalContext0 = new ThreadLocalContext();
      ThreadLocalContext.put(""pS9M!}9meRP]"", threadLocalContext0);
  }"
58,"    public static Sampler create(Double selectPercent) {
        if (selectPercent.equals(ALWAYS)) {
            return new AlwaysSampler();
        } else if (selectPercent.equals(NEVER)) {
            return new NeverSampler();
        } else {
            return new Sampler(selectPercent);
        }
    }","  public void test0()  throws Throwable  {
      // Undeclared exception!
      try { 
        Sampler.create((Double) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.springside.modules.utils.concurrent.throttle.Sampler"", e);
      }
  }"
59,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test1()  throws Throwable  {
      Sampler.NeverSampler sampler_NeverSampler0 = new Sampler.NeverSampler();
}"
60,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test2()  throws Throwable  {
      Sampler.AlwaysSampler sampler_AlwaysSampler0 = new Sampler.AlwaysSampler();
      boolean boolean0 = sampler_AlwaysSampler0.select();
}"
61,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test3()  throws Throwable  {
      Sampler sampler0 = new Sampler();
      boolean boolean0 = sampler0.select();
}"
62,"    public static Sampler create(Double selectPercent) {
        if (selectPercent.equals(ALWAYS)) {
            return new AlwaysSampler();
        } else if (selectPercent.equals(NEVER)) {
            return new NeverSampler();
        } else {
            return new Sampler(selectPercent);
        }
    }","  public void test4()  throws Throwable  {
      Double double0 = new Double(5189.187);
      // Undeclared exception!
      try { 
        Sampler.create(double0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid selectPercent value: 5189.187
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
63,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test5()  throws Throwable  {
      Sampler sampler0 = new Sampler(100.0);
      boolean boolean0 = sampler0.select();
}"
64,"    protected Sampler() {
    }","  public void test6()  throws Throwable  {
      Sampler sampler0 = null;
      try {
        sampler0 = new Sampler((-11.016937692107309));
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid selectPercent value: -11.016937692107309
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
65,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test7()  throws Throwable  {
      Double double0 = new Double(100.0);
      Sampler sampler0 = Sampler.create(double0);
      boolean boolean0 = sampler0.select();
}"
66,"    public boolean select() {
        return RandomUtil.threadLocalRandom().nextDouble() < threshold;
    }","  public void test8()  throws Throwable  {
      Double double0 = Double.valueOf(0.0);
      Sampler sampler0 = Sampler.create(double0);
      boolean boolean0 = sampler0.select();
}"
