,method,test
10,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test10()  throws Throwable  {
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn(4).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.update(connection1, ""OutParameter{sqlType="", (Object) queryRunner0);
}"
11,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test11()  throws Throwable  {
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn((-845)).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.update(connection1, ""OutParameter{sqlType="", (Object) queryRunner0);
}"
12,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test12()  throws Throwable  {
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.update(connection1, "", javaType="");
}"
13,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test13()  throws Throwable  {
      ParameterMetaData parameterMetaData0 = mock(ParameterMetaData.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(parameterMetaData0).getParameterCount();
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn((-53)).when(preparedStatement0).executeUpdate();
      doReturn(parameterMetaData0).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.update(connection1, "", javaType="");
}"
14,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test14()  throws Throwable  {
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      int int0 = queryRunner0.update("""", (Object[]) null);
}"
15,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test15()  throws Throwable  {
      ParameterMetaData parameterMetaData0 = mock(ParameterMetaData.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(parameterMetaData0).getParameterCount();
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn((-1)).when(preparedStatement0).executeUpdate();
      doReturn(parameterMetaData0).when(preparedStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      int int0 = queryRunner0.update("""", (Object[]) null);
}"
16,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test16()  throws Throwable  {
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(callableStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(callableStatement0).getParameterMetaData();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      Connection connection1 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection1).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0, connection1).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0);
      queryRunner0.prepareConnection();
      ScalarHandler<Integer> scalarHandler0 = new ScalarHandler<Integer>(""{"");
      int int0 = queryRunner0.update(""{"", (Object) scalarHandler0);
}"
17,"    public int update(Connection conn, String sql) throws SQLException {
        return this.update(conn, false, sql, (Object[]) null);
    }","  public void test17()  throws Throwable  {
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(callableStatement0).executeUpdate();
      Connection connection1 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection1).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0, connection1).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0, true, (StatementConfiguration) null);
      queryRunner0.prepareConnection();
      int int0 = queryRunner0.update("""");
}"
18,"    public <T> T insert(String sql, ResultSetHandler<T> rsh) throws SQLException {
        return insert(this.prepareConnection(), true, sql, rsh, (Object[]) null);
    }","  public void test18()  throws Throwable  {
      Integer integer0 = new Integer(2640);
      StatementConfiguration statementConfiguration0 = new StatementConfiguration(integer0, integer0, integer0, integer0, integer0);
      QueryRunner queryRunner0 = new QueryRunner(statementConfiguration0);
      ResultSet resultSet0 = mock(ResultSet.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(resultSet0).next();
      ResultSet resultSet1 = queryRunner0.wrap(resultSet0);
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      doReturn(resultSet1).when(preparedStatement0).getGeneratedKeys();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString() , anyInt());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0, false);
      Connection connection1 = queryRunner1.prepareConnection();
      ScalarHandler<Integer> scalarHandler0 = new ScalarHandler<Integer>();
      Integer integer1 = queryRunner0.insert(connection1, ""Null ResultSetHandler"", (ResultSetHandler<Integer>) scalarHandler0);
}"
19,"    public <T> T insert(String sql, ResultSetHandler<T> rsh) throws SQLException {
        return insert(this.prepareConnection(), true, sql, rsh, (Object[]) null);
    }","  public void test19()  throws Throwable  {
      Integer integer0 = new Integer(2640);
      StatementConfiguration statementConfiguration0 = new StatementConfiguration(integer0, integer0, integer0, integer0, integer0);
      QueryRunner queryRunner0 = new QueryRunner(statementConfiguration0);
      ResultSet resultSet0 = mock(ResultSet.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(resultSet0).next();
      ResultSet resultSet1 = queryRunner0.wrap(resultSet0);
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(preparedStatement0).executeUpdate();
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      doReturn(resultSet1).when(preparedStatement0).getGeneratedKeys();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString() , anyInt());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0, false);
      ScalarHandler<Annotation> scalarHandler0 = new ScalarHandler<Annotation>();
      Annotation annotation0 = queryRunner1.insert(""4Oh-ya"", (ResultSetHandler<Annotation>) scalarHandler0);
}"
20,"    public int execute(Connection conn, String sql, Object... params) throws SQLException {
        return this.execute(conn, false, sql, params);
    }","  public void test20()  throws Throwable  {
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(callableStatement0).execute();
      doReturn(1658).when(callableStatement0).getUpdateCount();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection0).prepareCall(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0, true, (StatementConfiguration) null);
      Object[] objectArray0 = new Object[0];
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.execute(connection1, """", objectArray0);
}"
21,"    public int execute(Connection conn, String sql, Object... params) throws SQLException {
        return this.execute(conn, false, sql, params);
    }","  public void test21()  throws Throwable  {
      ParameterMetaData parameterMetaData0 = mock(ParameterMetaData.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(parameterMetaData0).getParameterCount();
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(callableStatement0).execute();
      doReturn(parameterMetaData0).when(callableStatement0).getParameterMetaData();
      doReturn((-1144)).when(callableStatement0).getUpdateCount();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection0).prepareCall(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner0 = new QueryRunner(dataSource0, false);
      Connection connection1 = queryRunner0.prepareConnection();
      int int0 = queryRunner0.execute(connection1, """", (Object[]) null);
}"
22,"    public int execute(Connection conn, String sql, Object... params) throws SQLException {
        return this.execute(conn, false, sql, params);
    }","  public void test22()  throws Throwable  {
      ParameterMetaData parameterMetaData0 = mock(ParameterMetaData.class, new ViolatedAssumptionAnswer());
      doReturn(0).when(parameterMetaData0).getParameterCount();
      QueryRunner queryRunner0 = new QueryRunner();
      ResultSet resultSet0 = mock(ResultSet.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(resultSet0).next();
      ResultSet resultSet1 = queryRunner0.wrap(resultSet0);
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(true).when(callableStatement0).execute();
      doReturn(parameterMetaData0).when(callableStatement0).getParameterMetaData();
      doReturn(false).when(callableStatement0).getMoreResults();
      doReturn(resultSet1).when(callableStatement0).getResultSet();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection0).prepareCall(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection0).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0);
      Object[] objectArray0 = new Object[0];
      Connection connection1 = queryRunner1.prepareConnection();
      ScalarHandler<Integer> scalarHandler0 = new ScalarHandler<Integer>(""{"");
      List<Integer> list0 = queryRunner1.execute(connection1, """", (ResultSetHandler<Integer>) scalarHandler0, objectArray0);
}"
23,"    public int execute(Connection conn, String sql, Object... params) throws SQLException {
        return this.execute(conn, false, sql, params);
    }","  public void test23()  throws Throwable  {
      QueryRunner queryRunner0 = new QueryRunner(false);
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(true).when(callableStatement0).execute();
      doReturn(1).when(callableStatement0).getUpdateCount();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection0).prepareCall(anyString());
      CallableStatement callableStatement1 = queryRunner0.prepareCall(connection0, """");
      Connection connection1 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement1).when(connection1).prepareCall(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection1).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0, true);
      Object[] objectArray0 = new Object[6];
      int int0 = queryRunner1.execute("""", objectArray0);
}"
24,"    public int execute(Connection conn, String sql, Object... params) throws SQLException {
        return this.execute(conn, false, sql, params);
    }","  public void test24()  throws Throwable  {
      QueryRunner queryRunner0 = new QueryRunner(false);
      CallableStatement callableStatement0 = mock(CallableStatement.class, new ViolatedAssumptionAnswer());
      doReturn(true).when(callableStatement0).execute();
      doReturn((-2897)).when(callableStatement0).getUpdateCount();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement0).when(connection0).prepareCall(anyString());
      CallableStatement callableStatement1 = queryRunner0.prepareCall(connection0, """");
      Connection connection1 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(callableStatement1).when(connection1).prepareCall(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection1).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0, true);
      Object[] objectArray0 = new Object[6];
      int int0 = queryRunner1.execute("""", objectArray0);
}"
25,"    public int[] batch(Connection conn, String sql, Object[][] params) throws SQLException {
        return this.batch(conn, false, sql, params);
    }","  public void test25()  throws Throwable  {
      QueryRunner queryRunner0 = new QueryRunner((DataSource) null);
      PreparedStatement preparedStatement0 = mock(PreparedStatement.class, new ViolatedAssumptionAnswer());
      doReturn((ParameterMetaData) null).when(preparedStatement0).getParameterMetaData();
      doReturn((int[]) null).when(preparedStatement0).executeBatch();
      Connection connection0 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement0).when(connection0).prepareStatement(anyString() , anyInt());
      PreparedStatement preparedStatement1 = queryRunner0.prepareStatement(connection0, ""g.2"", 439);
      Connection connection1 = mock(Connection.class, new ViolatedAssumptionAnswer());
      doReturn(preparedStatement1).when(connection1).prepareStatement(anyString());
      DataSource dataSource0 = mock(DataSource.class, new ViolatedAssumptionAnswer());
      doReturn(connection1).when(dataSource0).getConnection();
      QueryRunner queryRunner1 = new QueryRunner(dataSource0);
      Connection connection2 = queryRunner1.prepareConnection();
      Object[][] objectArray0 = new Object[3][6];
      queryRunner1.batch(connection2, "">#Y$)X`jJ[n"", objectArray0);
}"
