key     test_no expected    predicted
15044	144	1	1
15045	145	1	1
15046	146	1	1
15047	147	1	1
15048	148	1	1
15049	149	1	1
15050	150	1	1
15051	151	1	1
15052	152	1	1
15053	153	1	1
15054	154	1	1
15055	155	1	1
15056	156	1	1
15057	157	1	1
15058	158	1	1
15059	159	1	1
15060	160	1	1
15061	161	1	1
15062	162	1	1
15063	163	1	1
15064	164	1	1
15065	165	1	1
15066	166	1	1
15067	167	1	1
15068	168	1	1
15069	169	1	1
15070	170	1	1
15071	171	1	1
15072	172	1	1
15073	173	1	1
15074	174	1	1
15075	175	1	1
15076	176	1	1
15077	177	1	1
15078	178	1	1
15079	179	1	1
15080	180	1	1
15081	181	1	1
15082	182	1	1
15083	183	1	1
15084	184	1	1
15085	185	1	0
15086	186	0	1
15087	187	1	1
15088	188	1	1
15089	189	1	1
15090	190	1	1
15091	191	1	1
15092	192	1	1
15093	193	1	1
15094	194	1	1
15095	195	1	1
15096	196	1	1
15097	197	1	1
15098	198	1	1
15099	199	1	1
15100	200	1	1
15101	201	1	1
15102	202	1	1
15103	203	1	1
15104	204	1	1
15105	205	1	1
15106	206	1	1
15107	207	1	1
15108	208	0	1
15109	209	1	1
15110	210	1	1
15111	211	1	1
15112	212	1	1
15113	213	1	1
15114	214	1	1
15115	215	1	1
15116	216	1	1
15117	217	1	1
15118	218	1	1
15119	219	1	1
15120	220	1	1
15121	221	1	1
15122	222	1	1
15123	223	1	1
15124	224	1	1
15125	225	1	1
15126	226	1	1
15127	227	1	1
15128	228	1	1
15129	229	1	1
15130	230	1	1
15131	231	1	1
15132	232	1	1
15133	233	1	1
15134	234	1	1
15135	235	1	1
15136	236	1	1
15137	237	1	1
15138	238	1	0
15139	239	1	1
15140	240	1	1
15141	241	1	1
15142	242	1	1
15143	243	1	1
15144	244	0	1
15145	245	1	1
15146	246	0	1
15147	247	1	1
15148	248	1	1
15149	249	1	1
15150	250	1	1
15151	251	1	1
15152	252	1	1
15153	253	1	1
15154	254	1	0
15155	255	1	1
15156	256	1	1
15157	257	1	1
15158	258	1	1
15159	259	1	1
15160	260	0	1
15161	261	1	1
15162	262	1	0
15163	263	1	1
15164	264	0	1
15165	265	1	1
15166	266	1	1
15167	267	1	1
15168	268	1	1
15169	269	1	1
15170	270	1	1
15171	271	1	1
15172	272	1	1
15173	273	1	1
15174	274	1	1
15175	275	1	1
15176	276	1	1
15177	277	1	1
15178	278	1	1
15179	279	1	1
15180	280	1	1
15181	281	1	1
15182	282	1	1
15183	283	1	1
15184	284	1	1
15185	285	1	1
15186	286	1	0
15187	287	1	1
15188	288	1	1
15189	289	1	1
15190	290	1	1
15191	291	1	1
15192	292	1	1
15193	293	1	1
15194	294	1	1
15195	295	1	1
15196	296	1	1
15197	297	1	1
15198	298	1	1
15199	299	1	1
15200	300	1	1
15201	301	1	1
15202	302	1	1
15203	303	1	1
15204	304	1	1
15205	305	1	1
15206	306	1	1
15207	307	1	1
15208	308	1	1
15209	309	1	1
15210	310	1	1
15211	311	1	1
15212	312	1	1
15213	313	1	1
15214	314	1	1
15215	315	1	1
15216	316	1	1
15217	317	1	1
15218	318	1	1
15219	319	1	1
15220	320	0	1
15221	321	1	1
15222	322	1	1
15223	323	1	1
15224	324	1	1
15225	325	1	1
15226	326	1	0
15227	327	1	0
15228	328	1	0
15229	329	1	0
15230	330	1	1
15231	331	1	1
15232	332	1	1
15233	333	1	1
15234	334	1	0
15235	335	1	1
15236	336	1	0
15237	337	1	0
15238	338	1	1
15239	339	1	1
15240	340	1	1
15241	341	1	1
15242	342	1	1
15243	343	1	1
15244	344	1	1
15245	345	1	1
15246	346	1	1
15247	347	1	1
15248	348	1	1
15249	349	1	1
15250	350	1	1
15251	351	1	1
15252	352	1	1
15253	353	1	1
15254	354	1	0
15255	355	1	0
15256	356	1	1
15257	357	1	1
15258	358	1	0
15259	359	1	0
15260	360	1	1
15261	361	1	1
15262	362	1	1
15263	363	1	1
15264	364	1	1
15265	365	1	1
15266	366	0	1
15267	367	1	1
15268	368	1	1
15269	369	1	1
15270	370	1	1
15271	371	1	1
15272	372	1	1
15273	373	1	1
15274	374	1	1
15275	375	1	1
15276	376	1	1
15277	377	1	1
15278	378	1	1
15279	379	1	1
15280	380	1	1
15281	381	1	1
15282	382	1	1
15283	383	1	1
15284	384	1	1
15285	385	1	0
15286	386	1	1
15287	387	1	1
15288	388	0	1
15289	389	1	1
15290	390	1	1
15291	391	0	0
15292	392	1	1
15293	393	1	1
15294	394	1	1
15295	395	1	1
15296	396	1	1
15297	397	1	1
15298	398	1	1
15299	399	1	1
15300	400	1	1
15301	401	1	1
15302	402	1	0
15303	403	1	0
15304	404	1	1
15305	405	1	1
15306	406	1	1
15307	407	1	0
15308	408	1	1
15309	409	1	1
15310	410	1	1
15311	411	1	0
15312	412	1	1
15313	413	1	1
15314	414	1	1
15315	415	1	1
15316	416	1	1
15317	417	1	1
15318	418	1	1
15319	419	1	1
15320	420	1	0
15321	421	1	1
15322	422	1	1
15323	423	1	1
15324	424	1	1
15325	425	1	1
15326	426	1	1
15327	427	1	1
15328	428	1	0
15329	429	1	1
15330	430	1	1
15331	431	1	1
15332	432	1	1
15333	433	1	1
15334	434	1	1
15335	435	1	1
15336	436	1	0
15337	437	1	0
15338	438	1	0
15339	439	1	0
15340	440	1	0
15341	441	1	1
15342	442	1	1
15343	443	1	1
15344	444	1	1
15345	445	1	0
15346	446	1	0
15347	447	1	1
15348	448	1	1
15349	449	1	1
15350	450	1	0
15351	451	1	0
15352	452	1	1
15353	453	1	1
15354	454	1	1
15355	455	1	1
15356	456	1	1
15357	457	1	1
15358	458	1	1
15359	459	1	1
15360	460	1	1
15361	461	1	1
15362	462	1	1
15363	463	1	1
15364	464	1	1
15365	465	1	1
15366	466	1	1
15367	467	1	0
15368	468	1	0
15369	469	1	0
15370	470	1	0
15371	471	1	1
15372	472	1	1
15373	473	1	1
15374	474	1	1
15375	475	0	0
15376	476	1	0
15377	477	0	0
15378	478	1	0
15379	479	1	0
15380	480	1	0
15381	481	1	0
15382	482	1	0
15383	483	1	0
15384	484	1	0
15385	485	1	1
15386	486	1	0
15387	487	1	0
15388	488	1	0
15389	489	1	0
15390	490	1	0
15391	491	1	0
15392	492	1	0
15393	493	0	1
15394	494	1	1
15395	495	0	1
15396	496	1	1
15397	497	0	1
15398	498	1	1
15399	499	0	1
15400	500	1	1
15401	501	0	1
15402	502	1	1
15403	503	0	1
15404	504	1	1
15405	505	0	1
15406	506	1	1
15407	507	1	1
15408	508	1	1
15409	509	0	1
15410	510	1	1
15411	511	1	1
15412	512	1	1
15413	513	0	1
15414	514	1	1
15415	515	0	1
15416	516	1	1
15417	517	0	1
15418	518	1	1
15419	519	1	1
15420	520	1	1
15421	521	1	1
15422	522	1	1
15423	523	0	1
15424	524	1	1
15425	525	0	1
15426	526	1	1
15427	527	0	1
15428	528	1	1
15429	529	0	1
15430	530	1	1
15431	531	0	1
15432	532	1	1
15433	533	0	1
15434	534	1	1
15435	535	1	1
15436	536	1	1
15437	537	0	1
15438	538	1	1
15439	539	0	1
15440	540	1	1
15441	541	0	1
15442	542	1	1
15443	543	0	1
15444	544	1	1
15445	545	0	1
15446	546	1	1
15447	547	0	1
15448	548	1	1
15449	549	1	1
15450	550	1	1
15451	551	0	1
15452	552	1	1
15453	553	0	1
15454	554	1	1
15455	555	0	1
15456	556	1	1
15457	557	0	1
15458	558	1	1
15459	559	1	1
15460	560	1	1
15461	561	0	1
15462	562	1	0
15463	563	0	1
15464	564	1	1
15465	565	1	1
15466	566	1	1
15467	567	0	1
15468	568	1	1
15469	569	1	1
15470	570	1	1
15471	571	1	1
15472	572	1	1
15473	573	1	1
15474	574	1	1
15475	575	1	1
15476	576	1	1
15477	577	1	1
15478	578	1	1
15479	579	1	1
15480	580	1	1
15481	581	1	1
15482	582	1	1
15483	583	1	0
15484	584	1	0
15485	585	1	1
15486	586	1	1
15487	587	1	1
15488	588	1	1
15489	589	1	1
15490	590	0	1
15491	591	1	1
15492	592	0	1
15493	593	1	1
15494	594	1	1
15495	595	1	1
15496	596	0	1
15497	597	1	1
15498	598	1	0
15499	599	1	0
15500	600	1	0
15501	601	1	0
15502	602	0	0
15503	603	1	0
15504	604	0	0
15505	605	1	0
15506	606	0	0
15507	607	1	0
15508	608	0	0
15509	609	1	0
15510	610	0	0
15511	611	1	0
15512	612	0	0
15513	613	1	0
15514	614	1	0
15515	615	1	0
15516	616	1	0
15517	617	1	0
15518	618	1	0
15519	619	1	0
15520	620	0	0
15521	621	1	0
15522	622	1	0
15523	623	1	0
15524	624	1	0
15525	625	1	0
15526	626	1	0
15527	627	1	0
15528	628	1	0
15529	629	1	0
15530	630	0	0
15531	631	1	0
15532	632	1	0
15533	633	1	0
15534	634	0	0
15535	635	1	0
15536	636	0	0
15537	637	1	0
15538	638	1	0
15539	639	1	0
15540	640	0	0
15541	641	1	0
15542	642	0	0
15543	643	1	0
15544	644	1	0
15545	645	1	0
15546	646	1	0
15547	647	1	0
15548	648	1	0
15549	649	1	0
15550	650	1	0
15551	651	1	0
15552	652	0	0
15553	653	1	0
15554	654	1	0
15555	655	1	0
15556	656	0	0
15557	657	1	0
15558	658	1	0
15559	659	1	0
15560	660	1	0
15561	661	1	0
15562	662	1	1
15563	663	1	1
15564	664	1	1
15565	665	1	0
15566	666	1	1
15567	667	1	0
15568	668	1	1
15569	669	1	1
15570	670	1	1
15571	671	1	1
15572	672	1	1
15573	673	1	1
15574	674	1	1
15575	675	1	1
15576	676	1	1
15577	677	1	1
15578	678	1	1
15579	679	1	1
15580	680	1	1
15581	681	1	1
15582	682	1	1
15583	683	1	1
15584	684	1	1
15585	685	1	1
15586	686	1	1
15587	687	1	1
15588	688	1	1
15589	689	1	0
15590	690	1	0
15591	691	1	0
15592	692	1	0
15593	693	1	0
15594	694	1	0
15595	695	1	0
15596	696	1	0
15597	697	1	0
15598	698	1	0
15599	699	1	1
15600	700	1	1
15601	701	1	1
15602	702	1	1
15603	703	1	1
15604	704	1	1
15605	705	1	1
15606	706	1	1
15607	707	1	1
15608	708	1	1
15609	709	1	1
15610	710	1	1
15611	711	1	1
15612	712	1	1
15613	713	1	1
15614	714	1	1
15615	715	1	1
15616	716	0	1
15617	717	1	1
15618	718	1	1
15619	719	0	1
15620	720	1	1
15621	721	0	1
15622	722	0	1
15623	723	1	1
15624	724	1	1
15625	725	1	0
15626	726	1	0
15627	727	1	0
15628	728	1	0
15629	729	1	0
15630	730	1	0
15631	731	1	0
15632	732	1	0
15633	733	1	0
15634	734	0	1
15635	735	0	1
15636	736	0	1
15637	737	1	1
15638	738	1	0
15639	739	1	0
15640	740	1	0
15641	741	1	0
15642	742	1	0
15643	743	1	0
15644	744	1	0
15645	745	1	0
15646	746	1	0
15647	747	1	0
15648	748	1	0
15649	749	1	0
15650	750	1	0
15651	751	1	0
15652	752	1	0
15653	753	1	0
15654	754	1	1
15655	755	1	0
15656	756	1	0
15657	757	1	0
15658	758	1	0
15659	759	1	1
15660	760	1	0
15661	761	1	1
15662	762	1	0
15663	763	1	1
15664	764	1	0
15665	765	1	1
15666	766	1	0
15667	767	1	1
15668	768	1	0
15669	769	1	0
15670	770	1	1
15671	771	1	0
15672	772	1	0
15673	773	1	1
15674	774	1	0
15675	775	1	0
15676	776	1	0
15677	777	1	0
15678	778	1	0
15679	779	1	0
15680	780	1	0
15681	781	1	1
15682	782	1	0
15683	783	1	0
15684	784	1	1
15685	785	1	0
15686	786	1	0
15687	787	1	0
15688	788	1	1
15689	789	1	1
15690	790	1	1
15691	791	1	0
15692	792	1	1
15693	793	1	1
15694	794	0	0
15695	795	0	0
15696	796	0	0
15697	797	0	0
15698	798	0	1
15699	799	0	0
15700	800	0	0
15701	801	0	0
15702	802	0	0
15703	803	0	0
15704	804	1	0
15705	805	1	1
15706	806	1	1
15707	807	1	0
15708	808	1	1
15709	809	1	1
15710	810	1	1
15711	811	1	0
15712	812	1	0
15713	813	1	1
15714	814	1	0
15715	815	1	1
15716	816	1	1
15717	817	1	0
15718	818	1	1
15719	819	1	1
15720	820	1	1
15721	821	1	1
15722	822	1	1
15723	823	1	0
15724	824	1	0
15725	825	1	0
15726	826	1	0
15727	827	1	1
15728	828	1	1
15729	829	1	1
15730	830	1	1
15731	831	1	1
15732	832	1	0
15733	833	1	1
15734	834	1	1
15735	835	1	0
15736	836	1	1
15737	837	1	0
15738	838	1	1
15739	839	1	1
15740	840	1	1
15741	841	1	0
15742	842	1	1
15743	843	1	1
15744	844	1	1
15745	845	1	1
15746	846	1	1
15747	847	1	1
15748	848	1	0
15749	849	1	1
15750	850	1	1
15751	851	1	1
15752	852	1	1
15753	853	1	1
15754	854	1	1
15755	855	1	1
15756	856	1	0
15757	857	1	1
15758	858	1	0
15759	859	1	1
15760	860	1	0
15761	861	1	1
15762	862	1	1
15763	863	1	1
15764	864	1	1
15765	865	1	1
15766	866	1	1
15767	867	1	1
15768	868	1	1
15769	869	1	1
15770	870	1	1
15771	871	1	1
15772	872	1	1
15773	873	1	1
15774	874	1	1
15775	875	1	1
15776	876	1	1
15777	877	1	1
15778	878	1	1
15779	879	1	1
15780	880	1	1
15781	881	1	1
15782	882	1	1
15783	883	1	1
15784	884	1	1
15785	885	1	1
15786	886	1	1
15787	887	1	1
15788	888	1	1
15789	889	1	1
15790	890	1	1
15791	891	1	1
15792	892	1	1
15793	893	1	1
15794	894	1	1
15795	895	1	1
15796	896	1	1
15797	897	1	1
15798	898	1	1
15799	899	1	1
15800	900	1	1
15801	901	1	1
15802	902	1	1
15803	903	1	1
15804	904	1	1
15805	905	1	1
15806	906	1	1
15807	907	1	1
15808	908	1	1
15809	909	1	1
15810	910	1	1
15811	911	1	1
15812	912	1	1
15813	913	1	1
15814	914	1	1
15815	915	1	1
15816	916	1	1
15817	917	1	1
15818	918	1	1
15819	919	1	1
15820	920	1	1
15821	921	1	1
15822	922	1	1
15823	923	1	1
15824	924	1	1
15825	925	1	1
15826	926	1	1
15827	927	1	1
15828	928	1	1
15829	929	1	1
15830	930	1	1
15831	931	0	1
15832	932	0	1
15833	933	0	1
15834	934	0	1
15835	935	0	1
15836	936	0	1
15837	937	0	1
15838	938	0	1
15839	939	0	1
15840	940	0	1
15841	941	0	1
15842	942	0	1
15843	943	0	1
15844	944	0	1
15845	945	0	1
15846	946	0	1
15847	947	0	1
15848	948	0	1
15849	949	0	1
15850	950	0	1
15851	951	0	1
15852	952	0	1
15853	953	0	1
15854	954	0	1
15855	955	0	1
15856	956	0	1
15857	957	0	1
15858	958	0	1
15859	959	0	1
15860	960	0	1
15861	961	0	1
15862	962	0	1
15863	963	0	1
15864	964	0	1
15865	965	0	1
15866	966	0	1
15867	967	0	1
15868	968	0	1
15869	969	0	1
15870	970	0	1
15871	971	0	1
15872	972	0	1
15873	973	0	1
15874	974	0	1
15875	975	0	1
15876	976	0	1
15877	977	0	1
15878	978	0	1
15879	979	0	1
15880	980	0	1
15881	981	0	1
15882	982	0	1
15883	983	0	1
15884	984	0	1
15885	985	0	1
15886	986	0	1
15887	987	0	1
15888	988	0	1
15889	989	0	1
15890	990	0	1
15891	991	0	1
15892	992	0	1
15893	993	0	1
15894	994	0	1
15895	995	0	1
15896	996	0	1
15897	997	0	1
15898	998	0	1
15899	999	0	1
15900	1000	0	1
15901	1001	1	1
15902	1002	1	1
15903	1003	1	1
15904	1004	1	1
15905	1005	1	1
15906	1006	1	1
15907	1007	1	1
15908	1008	1	1
15909	1009	1	1
15910	1010	1	1
15911	1011	1	1
15912	1012	1	1
15913	1013	1	1
15914	1014	1	0
15915	1015	1	1
15916	1016	1	1
15917	1017	1	1
15918	1018	1	1
15919	1019	1	1
15920	1020	1	1
15921	1021	1	1
15922	1022	1	1
15923	1023	1	1
15924	1024	1	1
15925	1025	1	1
15926	1026	1	1
15927	1027	1	1
15928	1028	1	1
15929	1029	1	1
15930	1030	1	1
15931	1031	1	1
15932	1032	1	1
15933	1033	1	1
15934	1034	1	1
15935	1035	1	1
15936	1036	1	1
15937	1037	0	1
15938	1038	0	1
15939	1039	0	1
15940	1040	0	1
15941	1041	0	1
15942	1042	0	1
15943	1043	0	1
15944	1044	0	1
15945	1045	0	1
15946	1046	0	1
15947	1047	0	1
15948	1048	0	1
15949	1049	0	1
15950	1050	0	1
15951	1051	0	1
15952	1052	0	1
15953	1053	0	1
15954	1054	0	1
15955	1055	0	1
15956	1056	0	1
15957	1057	0	1
15958	1058	0	1
15959	1059	0	1
15960	1060	0	1
15961	1061	0	1
15962	1062	0	1
15963	1063	0	1
15964	1064	0	1
15965	1065	0	1
15966	1066	0	1
15967	1067	0	1
15968	1068	0	1
15969	1069	0	1
15970	1070	0	1
15971	1071	0	1
15972	1072	0	1
15973	1073	0	1
15974	1074	0	1
15975	1075	0	1
15976	1076	0	1
15977	1077	0	1
15978	1078	0	1
15979	1079	0	1
15980	1080	0	1
15981	1081	0	1
15982	1082	0	1
15983	1083	0	1
15984	1084	0	1
15985	1085	0	1
15986	1086	0	1
15987	1087	0	1
15988	1088	0	1
15989	1089	0	1
15990	1090	0	1
15991	1091	0	1
15992	1092	0	1
15993	1093	0	1
15994	1094	0	1
15995	1095	0	1
15996	1096	0	1
15997	1097	0	1
15998	1098	0	1
15999	1099	0	1
16000	1100	0	1
16001	1101	0	1
16002	1102	0	1
16003	1103	0	1
16004	1104	0	1
16005	1105	0	1
16006	1106	0	1
16007	1107	0	1
16008	1108	0	1
16009	1109	0	1
16010	1110	0	1
16011	1111	0	1
16012	1112	0	1
16013	1113	0	1
16014	1114	0	1
16015	1115	0	1
16016	1116	0	1
16017	1117	0	1
16018	1118	0	1
16019	1119	0	1
16020	1120	0	1
16021	1121	0	1
16022	1122	0	1
16023	1123	0	1
16024	1124	0	1
16025	1125	0	1
16026	1126	0	1
16027	1127	1	1
16028	1128	1	1
16029	1129	1	1
16030	1130	1	1
16031	1131	1	1
16032	1132	1	1
16033	1133	1	1
16034	1134	1	1
16035	1135	1	1
16036	1136	1	1
16037	1137	1	0
16038	1138	1	1
16039	1139	1	1
16040	1140	1	1
16041	1141	1	1
16042	1142	1	1
16043	1143	1	1
16044	1144	1	1
16045	1145	1	1
16046	1146	1	1
16047	1147	1	1
16048	1148	1	1
16049	1149	1	1
16050	1150	1	1
16051	1151	0	1
16052	1152	0	1
16053	1153	0	1
16054	1154	0	1
16055	1155	0	1
16056	1156	0	1
16057	1157	0	1
16058	1158	0	1
16059	1159	0	1
16060	1160	0	1
16061	1161	0	1
16062	1162	0	1
16063	1163	0	1
16064	1164	0	1
16065	1165	0	1
16066	1166	0	1
16067	1167	0	1
16068	1168	0	1
16069	1169	0	1
16070	1170	0	1
16071	1171	0	1
16072	1172	0	1
16073	1173	0	1
16074	1174	0	1
16075	1175	0	1
16076	1176	0	1
16077	1177	0	1
16078	1178	0	1
16079	1179	0	1
16080	1180	0	1
16081	1181	0	1
16082	1182	0	1
16083	1183	0	1
16084	1184	0	1
16085	1185	0	1
16086	1186	0	1
16087	1187	0	1
16088	1188	0	1
16089	1189	0	1
16090	1190	0	1
16091	1191	0	1
16092	1192	0	1
16093	1193	0	1
16094	1194	0	1
16095	1195	0	1
16096	1196	0	1
16097	1197	0	1
16098	1198	0	1
16099	1199	0	1
16100	1200	0	1
16101	1201	0	1
16102	1202	0	1
16103	1203	0	1
16104	1204	0	1
16105	1205	0	1
16106	1206	0	1
16107	1207	0	1
16108	1208	0	1
16109	1209	0	1
16110	1210	0	1
16111	1211	0	1
16112	1212	0	1
16113	1213	0	1
16114	1214	0	1
16115	1215	0	1
16116	1216	1	1
16117	1217	1	1
16118	1218	1	1
16119	1219	1	1
16120	1220	1	1
16121	1221	1	0
16122	1222	1	1
16123	1223	1	1
16124	1224	1	1
16125	1225	1	1
16126	1226	1	1
16127	1227	1	1
16128	1228	1	1
16129	1229	1	1
16130	1230	1	1
16131	1231	1	1
16132	1232	1	1
16133	1233	1	0
16134	1234	1	1
16135	1235	1	1
16136	1236	1	1
16137	1237	1	1
16138	1238	1	1
16139	1239	1	1
16140	1240	1	1
16141	1241	1	1
16142	1242	1	1
16143	1243	1	1
16144	1244	1	1
16145	1245	1	1
16146	1246	1	1
16147	1247	1	1
16148	1248	1	1
16149	1249	1	1
16150	1250	1	1
16151	1251	1	1
16152	1252	0	1
16153	1253	0	1
16154	1254	0	1
16155	1255	0	1
16156	1256	0	1
16157	1257	0	1
16158	1258	0	1
16159	1259	0	1
16160	1260	0	1
16161	1261	0	1
16162	1262	0	1
16163	1263	0	1
16164	1264	0	1
16165	1265	0	1
16166	1266	0	1
16167	1267	0	1
16168	1268	0	1
16169	1269	0	1
16170	1270	0	1
16171	1271	0	1
16172	1272	0	1
16173	1273	0	1
16174	1274	0	1
16175	1275	0	1
16176	1276	0	1
16177	1277	0	1
16178	1278	0	1
16179	1279	0	1
16180	1280	0	1
16181	1281	0	1
16182	1282	0	1
16183	1283	0	1
16184	1284	0	1
16185	1285	0	1
16186	1286	0	1
16187	1287	0	1
16188	1288	0	1
16189	1289	0	1
16190	1290	0	1
16191	1291	0	1
16192	1292	0	1
16193	1293	0	1
16194	1294	0	1
16195	1295	0	1
16196	1296	0	1
16197	1297	0	1
16198	1298	0	1
16199	1299	0	1
16200	1300	0	1
16201	1301	0	1
16202	1302	0	1
16203	1303	0	1
16204	1304	0	1
16205	1305	0	1
16206	1306	0	1
16207	1307	0	1
16208	1308	0	1
16209	1309	0	1
16210	1310	0	1
16211	1311	0	1
16212	1312	0	1
16213	1313	0	1
16214	1314	0	1
16215	1315	0	1
16216	1316	0	1
16217	1317	0	1
16218	1318	0	1
16219	1319	0	1
16220	1320	1	1
16221	1321	1	1
16222	1322	1	1
16223	1323	1	1
16224	1324	1	1
16225	1325	1	1
16226	1326	1	1
16227	1327	1	1
16228	1328	1	1
16229	1329	1	1
16230	1330	1	1
16231	1331	1	1
16232	1332	1	1
16233	1333	1	1
16234	1334	1	1
16235	1335	1	1
16236	1336	1	1
16237	1337	1	0
16238	1338	1	1
16239	1339	1	1
16240	1340	1	1
16241	1341	1	1
16242	1342	1	1
16243	1343	1	1
16244	1344	1	1
16245	1345	1	1
16246	1346	1	1
16247	1347	1	1
16248	1348	1	1
16249	1349	1	1
16250	1350	1	1
16251	1351	1	1
16252	1352	1	1
16253	1353	1	1
16254	1354	1	1
16255	1355	1	1
16256	1356	1	1
16257	1357	1	1
16258	1358	0	0
16259	1359	1	0
16260	1360	1	0
16261	1361	1	0
16262	1362	1	0
16263	1363	1	0
16264	1364	1	0
16265	1365	1	0
16266	1366	1	0
16267	1367	0	1
16268	1368	1	1
16269	1369	1	1
16270	1370	0	1
16271	1371	1	1
16272	1372	1	1
16273	1373	1	0
16274	1374	1	0
16275	1375	1	0
16276	1376	1	0
16277	1377	1	0
16278	1378	1	0
16279	1379	1	0
16280	1380	1	0
16281	1381	1	0
16282	1382	1	0
16283	1383	1	0
16284	1384	1	0
16285	1385	1	0
16286	1386	1	0
16287	1387	1	0
16288	1388	1	0
16289	1389	1	0
16290	1390	1	0
16291	1391	1	0
16292	1392	1	0
16293	1393	1	0
16294	1394	1	0
16295	1395	1	0
16296	1396	1	0
16297	1397	1	0
16298	1398	1	0
16299	1399	1	0
16300	1400	1	0
16301	1401	1	0
16302	1402	1	0
16303	1403	1	0
16304	1404	1	0
16305	1405	1	1
16306	1406	1	1
16307	1407	1	1
16308	1408	1	0
16309	1409	1	1
16310	1410	1	1
16311	1411	0	1
16312	1412	0	1
16313	1413	0	1
16314	1414	0	1
16315	1415	1	1
16316	1416	1	1
16317	1417	0	1
16318	1418	0	1
16319	1419	0	1
16320	1420	0	0
16321	1421	1	1
16322	1422	1	0
16323	1423	1	1
16324	1424	1	0
16325	1425	1	1
16326	1426	1	1
16327	1427	0	1
16328	1428	0	1
16329	1429	0	1
16330	1430	0	1
16331	1431	0	1
16332	1432	0	1
16333	1433	0	1
16334	1434	0	1
16335	1435	0	1
16336	1436	1	0
16337	1437	1	0
16338	1438	1	1
16339	1439	1	1
16340	1440	1	1
16341	1441	1	1
16342	1442	1	0
16343	1443	1	0
16344	1444	0	1
16345	1445	1	1
16346	1446	1	1
16347	1447	1	1
16348	1448	1	1
16349	1449	1	1
16350	1450	1	1
16351	1451	1	1
16352	1452	1	1
16353	1453	1	1
16354	1454	1	1
16355	1455	1	1
16356	1456	1	1
16357	1457	1	1
16358	1458	1	1
16359	1459	1	1
16360	1460	1	1
16361	1461	1	1
16362	1462	1	1
16363	1463	1	1
16364	1464	1	1
16365	1465	1	1
16366	1466	1	1
16367	1467	0	0
16368	1468	0	0
16369	1469	0	0
16370	1470	0	0
16371	1471	0	0
16372	1472	0	0
16373	1473	0	1
16374	1474	0	1
16375	1475	0	0
16376	1476	0	1
16377	1477	0	0
16378	1478	0	0
16379	1479	0	0
16380	1480	0	0
16381	1481	0	0
16382	1482	0	0
16383	1483	0	1
16384	1484	0	1
16385	1485	0	0
16386	1486	0	1
16387	1487	0	0
16388	1488	0	1
16389	1489	0	0
16390	1490	0	1
16391	1491	0	1
16392	1492	0	0
16393	1493	0	1
16394	1494	0	1
16395	1495	0	1
16396	1496	0	1
16397	1497	0	0
